FloatNumbers,Integers,SomeStrings,Time
205956.73299807403,389816,aIExjSEJwz,1997-05-25
260735.9055856244,791854,gFeVADuwAO,2016-06-02
993.1072414746436,598861,DhLfDHiRoB,2004-10-05
177881.7205360599,545120,tWxoLIqRlq,2009-09-22
155198.41410012587,412667,yzbrxBxYbO,2014-04-14
8826.118129727342,252741,iEJEbyLqgO,2015-03-07
376858.7984000151,433622,EFHCsDSGWJ,1999-11-27
327039.8466879435,57355,qpOpoupGsg,2017-07-26
648488.5779856765,689517,zJzOBJEKUl,2010-06-17
110488.78809475862,49434,KNgcwLeltY,2017-07-19
141787.3520030106,195154,XDNdbTZilK,2007-12-30
10084.629177707597,476265,kGfoajUuUk,2011-04-07
237119.5845817065,483934,ZXptlQvoLX,2017-12-02
53179.972648224524,179404,WUFkOSkNRf,2006-03-27
214388.6177079306,480467,JVRjWezyye,2015-08-22
62208.56214795449,435540,vgDImrBsig,1998-08-16
39832.41186867422,19807,BZFHAFhPsv,2020-12-10
178088.9178739236,31935,XtqwKBYDhl,2016-01-01
246192.2696428215,408951,usyYDaHkMV,2016-11-26
1133.551354267337,332852,vMFalKAGZD,2016-10-14
143350.714886598,979343,kngDDuFhfi,2017-07-20
9785.27684078989,762555,VcBSBRAOOK,1997-12-24
537157.963578,976066,XtfQGKEMRk,2006-01-11
141824.88952476304,153766,KHqNKIybgn,2000-12-18
564256.591077287,202911,yperUnsKFK,2005-07-05
537077.5706444371,134665,mJtZGvKAPp,1999-04-04
89693.36104773251,275523,VvvJqkZZGe,2020-10-17
301489.93722288875,277193,CxCoVFBoxj,1999-09-26
405005.1404248718,639888,hThLTANUkk,1998-03-17
251085.23000712873,356136,crCtQkPkOU,2005-01-12
217420.39709482493,243955,gIUuZwbnwq,2007-01-19
683267.5302735873,22526,iLcsLxjWTp,1995-12-28
270692.3970977178,932435,ZTfSdttXet,2003-12-08
30958.193037729816,512510,QtkgnAxqJj,2003-03-11
442757.3527588304,108846,GUFIUhEAnB,2020-07-12
448625.15929298464,489773,NFOzdhTGhR,2011-12-14
17816.34316774048,955039,SNvgkQjJPz,2001-01-22
98375.13977212037,318118,aYuXtHprgm,1998-09-15
313422.523871795,790371,nAPDJANzar,2004-05-10
112970.59876480082,951639,PJzGJwMFUx,2003-02-15
498227.4049985617,640494,fNuGKysrVG,2012-08-04
122252.12634101578,977118,FghRYIBghE,2015-08-28
128057.80539902636,211464,WfsjiyZLCx,2010-12-04
444786.23225037137,564069,KNBvYZjcXp,1996-01-11
419750.79828302754,740973,NaZOwXRygK,2003-09-20
192394.63537733932,111574,otDeLFRTDq,1997-05-29
61627.81556661812,11225,fgnWoNJaJt,2014-06-01
502711.5892329272,747207,vPlNPSKYSB,2013-05-16
122780.96000001376,536732,TwtsTYqUeo,2015-02-16
16057.799864511688,597639,GBWjzdSqpD,1999-09-02
218712.4045944705,605761,rcQBcPboWe,2008-12-29
18146.414180213356,85978,nZBOeJaDZO,2010-07-19
579122.8797150733,4759,grHCgsihSO,2020-07-10
188917.70383128783,917884,RnkrkthfFJ,2019-02-09
111447.10729241715,661484,sFpWAVvpVY,2014-12-18
498623.17688493634,897864,HhLBcvUpwB,2003-03-27
107277.64467958143,293874,uEEgoFgPAn,2008-10-08
45725.81747076944,295915,XCsAFcdDCr,2014-10-15
612247.9834357781,88289,bsJMwCBXVD,2003-03-31
53388.39419554573,829125,sghWzivugP,2003-06-08
46481.68158976488,448795,WbMSxzeqtV,1995-09-12
311792.2684012715,915070,gZmSaNYXRj,1995-08-29
5494.857026863196,622017,TbjTEJWeEg,2014-12-08
83475.16100402252,805743,RdzNShVxdw,2018-02-18
47741.3636366792,109703,AdHEKMKRif,2019-03-02
282884.0777008604,503731,HNysSADgaf,2011-10-28
183941.05383197684,914011,DtOcoznhRD,2008-09-28
340686.9020100823,641137,SIwtYFdAwD,2008-08-12
106055.06313090025,217787,BhsDqlQjYR,2017-12-13
211499.74218211937,987652,bfwHiCpzOL,2014-03-28
221359.82133647494,858098,eNhkMXpcAh,2017-09-16
2074.4444131661594,146798,sQCcuFBxon,2015-05-09
137775.184354397,168242,AubVqCmYhr,2011-02-23
79362.9663893957,239146,jIxdZFhJpz,2006-12-12
47841.15251801361,746732,GuKOJOEAxD,2000-09-02
202079.81083163936,684639,xAnNZMeXej,1998-04-21
10450.256938980694,318064,aMwLYoInsh,2008-11-17
360870.4815435465,856400,ZqWFgYpATN,2013-04-01
297866.6898767141,726814,hYKLEkWuqh,2001-10-19
434822.20699871297,741938,rwARHlRvhV,2010-05-17
601847.9478642311,359414,ffZAiyuzwy,2013-09-27
4235.830199641216,94662,ttUdIzFYDU,2008-05-03
353222.93463985884,876423,BydTIvaeVM,1999-07-31
520052.81076939637,478641,jpxgLSltHP,2020-08-03
185222.29177550686,594697,iXMGOEMHgK,2012-10-14
387752.7558181008,347304,yHFJbxfkaa,2006-01-12
182100.68607452378,471893,CtyeTnzIph,2016-04-07
94489.26897342234,482407,yWdHwBwljs,2006-02-12
156021.35528559572,649256,NVtXxluFrV,1999-12-19
533.8047666253178,904013,rpSMpDPNPd,2014-04-17
233043.96909591666,426863,ljXZROLGxz,2007-10-18
275260.3223572802,677016,aEZLRdcYyP,2012-01-05
423529.28923502984,758519,oFArFyOhqm,2012-08-17
689296.6350464763,555924,lQArwvsEpn,2015-01-17
23088.199933688036,177155,wuqqBydoeu,2013-09-01
32174.428133716356,87799,rjCKvqqDXj,2016-06-13
108170.78770581898,950531,arQnhIIKyy,2005-12-10
877622.5912246023,823868,lNhPbJBzEj,1998-11-13
518998.1684426179,504228,edrvuoNKsm,2018-01-02
31745.465044878674,205434,jpOUtzgSau,2011-06-24
417240.64860353124,964154,oizxuEtNLP,2009-08-14
14151.250843149639,366160,AiNMPWgXrc,2007-03-11
166424.3251062965,223003,mRCSwmTAAw,2000-08-26
597417.408619106,930970,ejyjmeiIoj,1997-12-26
137900.31269082174,28680,gBAkcBsDjN,2005-03-16
528286.7406965704,330630,CXfMgHLGoJ,1997-12-16
284547.83918714063,823429,hGearnHZCN,2004-07-02
37736.37402032951,109406,nZUdJVAHob,2016-04-16
471851.0416123064,100365,SOlWtWmWvS,1998-08-07
851543.8081565057,275383,lWiVVarTVS,1998-01-21
689221.6954055376,342156,zTvsOfmQWt,2017-05-14
21244.103964709408,392968,dMiVZudLZt,2015-12-24
304289.0685574185,162933,JMYDFOsFfM,2013-01-01
50346.027473459544,364196,JUYsjhHyMY,2003-11-04
135209.5822631834,618749,taBMYYAPzz,2012-04-18
124975.36102622507,945228,xvWLdLeHlJ,2001-12-20
173709.8932087572,821218,BJwUJVqdSm,1996-12-30
470365.1157461078,389547,VPaoTVKmVn,2018-04-09
257589.98911489075,383679,NGWrbXwBaX,2006-04-26
309338.92277569335,553005,jkzuJtPBhR,2018-03-25
300890.25043497613,124913,prQpIAPTpR,2011-05-04
19311.613153305163,90122,AozXJcImsV,2012-06-04
554287.559888352,285546,hTOlHyCtbh,2016-11-11
130784.28970618482,363244,MznWtNTBsm,2014-12-11
365536.0363853518,675633,VjTkMyEwCJ,2006-12-07
515643.9150180525,172408,atgPARLoUA,2010-08-23
404622.7256119619,921143,rDGdvzREor,2013-03-21
265888.10647635325,23043,XhoFdScNJg,2004-10-11
31270.56622156809,163169,IsOWmdRHmw,1995-03-11
233897.95032515415,307641,yUTGSzubmH,2020-06-10
4272.1446579972735,735428,zsYqCKNJpE,2001-11-25
75320.97293318136,286275,XAbiuUWZFh,1999-11-07
298781.98757291946,48376,kGdTFwSDOx,1996-07-22
324429.78669181024,230732,JnNLNkYXsW,1996-02-25
477015.8202528389,290718,BwsXpOKHEQ,2013-09-26
464892.1586186413,132348,TpkrPJCLCT,2004-07-18
358105.39006568084,542822,qmAejikzdC,2003-09-10
248404.56097773343,126290,RRSppYoCKp,1999-08-05
437682.7761057224,795708,ipXDtHpfOm,2019-02-18
347061.21717727766,24675,dCNrBRnvtM,2012-10-02
349130.3611674497,486752,vKmGkFVZgN,2008-11-09
174873.12188710994,574408,KCUMSEOUeF,2019-08-17
575190.9036594593,979043,dvCaBNvWqX,2001-05-06
527255.4275832474,345758,ddqlxgscAK,2014-12-10
57707.306737512714,599795,ehHOQfIBwJ,2020-07-23
82588.4083066451,730963,mAZlslPSSU,2012-10-14
581723.2886064525,310799,nXzIJYHLDm,2003-01-31
76390.14227398792,269246,uUZsYIxwaJ,2001-03-18
184180.95660430647,496991,GAbCHYUEbP,2012-06-22
410630.42169203266,563632,eNJcOErUeq,2001-11-19
92856.71130738861,189443,kSwrBVLoCP,2020-09-24
92537.45984218472,759087,FIDfFBfvAB,2017-06-06
2621.1526583755635,345418,kwXoxemSLg,2011-01-02
47810.34444659622,961496,dTnyUQCPAk,2003-06-16
13677.529951677561,60896,cppVRTEhDU,2002-07-23
180796.2605503716,377306,KFsLZKXccH,1997-04-17
126775.44533658017,303624,pwyRtyfGPw,2020-08-30
359476.04209530185,161711,suQXBuUxES,2017-11-03
211772.1061970543,939812,gABYASQlIj,1998-02-23
479365.52072127664,975711,IXSpOkQxaT,2005-09-04
110270.62705402858,783373,hSAHlTqHuS,2016-10-19
96803.3273258481,134279,bhpsLpDxOj,2020-07-18
25025.208639257307,753881,LqBgGHDjeu,2006-01-18
51066.13330525922,177638,ouqlhrXuRs,2017-04-30
14342.773231745818,247351,HypthOrHtb,2004-10-15
394795.70820260944,280405,KhTxowBCVt,2009-06-07
136221.17975054783,231449,LshsEyKwdi,2018-02-06
139505.1025970174,88800,EYwRBIhBYd,2009-06-30
514308.5981086226,168036,NAqATuTFnT,2004-05-06
262961.0757888236,124200,ILPLDtoFzn,2002-08-19
153765.71441921804,780068,uZpWAZPgDY,1995-02-09
146424.1329359142,969334,rqMTTFMZny,2004-03-02
178262.04553366828,994979,rJZBCXlvPc,2005-05-07
56734.510482067155,244865,IvKUnSRkBJ,2010-04-25
489972.4216782623,77203,pYNbvNEFNv,2013-05-19
167293.5180149558,356090,xRfGSfjWLG,2020-06-18
87344.44214748326,743242,YQcBACrxvN,1999-10-05
136974.65723709908,638799,WQZmhGYsss,2013-12-22
20236.64918917728,10805,vZJGBpwLyt,1999-11-21
310187.8628916392,646535,XBTSyAftsg,2004-08-10
29415.47165026151,606657,UhsLnplCWa,2013-02-24
855275.2862481168,532408,mkTGnHTpGo,1995-07-01
86020.96924678606,381688,BhzAbZoQHu,2016-09-27
130969.27842527723,115629,dADbDbhZYl,2000-05-11
3030.751534254461,572244,vgERGRSvHM,2014-11-30
219060.12953639825,731816,yeecvvIvpp,1998-01-06
696315.2541909349,205516,mngNfIboIg,2011-06-16
242796.03782208727,38849,FfkCIwLiJu,2003-07-25
44813.82441963051,814580,NqXcaDPBca,2006-01-20
43078.506847835735,601077,QDqlDAdWeI,1996-01-21
39583.70848617822,429637,ZPznjqnBaz,2000-07-28
356269.1077545234,941198,SWllBztsdR,2013-06-03
251768.97573430705,787545,getcyXrJbQ,2015-10-02
159816.88641535366,427094,TjbtlfdmoD,2008-07-08
326752.08778854006,467233,BCuPFdwJKR,2000-02-14
166850.57380328915,94942,XuMNbBnWrc,2004-12-07
124394.17058157896,927351,BVdhEySblf,2003-01-28
55620.105296581234,979328,sywDRJIdKO,2003-01-19
99920.60588483162,147492,uOsgTjXIbN,2012-01-07
381360.665311365,885432,UpJAXoiRgi,2020-07-17
94385.19969698298,821895,ehpSfxqNvi,2009-09-15
86386.27894935089,209198,RwdayFHyOI,2016-05-21
896.3019778012642,613195,gRFLWFWzXA,2018-01-06
260463.78695585587,392423,dVjnbHQfcI,2002-05-28
300424.43747841584,475434,zsoCIXOnAa,2001-05-01
2544.1694416102414,963146,ZAgSxIIEnn,2006-04-04
131631.23462002145,150338,LquRBVHkUl,2020-11-12
126946.95900960677,415759,WFnPCnaNkG,2014-08-26
626949.8215967761,795317,XFvHLshNfi,1997-12-08
239198.76049083393,844285,qmCtCeulNf,2011-02-14
228844.09600444452,340350,jkZffCiKXU,2015-04-09
252168.57320104254,608685,Dujnsxqdhp,2003-10-13
351455.9837858905,818391,WWOzVoIjTv,2000-08-31
7714.7261562868825,242137,DioNJoTLZp,2007-06-16
196157.26371036127,178832,HXoGpffHSB,2015-06-18
41053.917797131326,889306,oFolgdehEO,1996-01-22
20602.84780384305,895219,xafIkSMwfb,2002-02-09
418975.31615401106,383956,XRRGIouwOj,2015-03-28
52898.531326534714,128370,dckfoqQTIX,1996-06-09
331247.1765672746,771165,MwHhRUrRkq,1999-02-25
367003.0887643384,966696,ctcBOYmpkM,2006-09-22
813333.0278026477,701367,jnuMfyVkEp,2008-03-30
151427.3264688013,26244,BqdlrJiMil,1999-12-14
283921.2008548598,274238,QGYvhakoxe,2004-09-12
24320.223545217672,414605,dqsdfXgLQz,2016-11-24
700123.4815099702,15758,SwuqBgSjHI,1999-05-07
190584.86296792046,966863,GfTDoodIEe,2014-11-08
24666.708029152785,815892,OonWMSeJfr,2014-05-09
312873.2500303888,59808,rwaWgZbLJx,2015-01-06
201929.5940301266,884191,yzSHLSBuxo,1999-03-13
199989.30980136857,793389,bJAjHQzMcq,2010-11-16
34582.08795634237,237438,CAXGNWLDpu,2014-04-09
188717.31259627227,713724,SRCHHRJIfb,2012-05-18
81355.04022138474,695596,mPBWhIYHUF,2007-09-18
30926.885013689247,623036,ArGUSjdEmC,2006-06-02
200662.4606202616,187481,xzYufQuDVu,1998-03-10
448847.01902961225,959563,NgkkTRchAR,2008-02-02
48073.60229625109,985172,UDKVOSXkTH,2018-09-09
48392.662281119396,708791,IibudaPKfC,2003-05-11
87860.0384705669,169102,zStkbYZKoa,2007-09-15
43497.91799365308,340834,RkjzPMMGit,2020-07-13
340917.9355929738,483877,YNwwVWpLDY,2002-01-27
11711.09657403912,197157,htleRHBtRA,2006-09-20
557294.6335031921,238917,gdfszswAdc,2017-05-14
174577.8682127042,493873,Acoapnmmlv,2011-09-18
265269.759041122,72983,dDnCuRzCrP,2001-06-05
219343.96688901965,787428,TZTsWnHDJn,1998-03-23
262698.58255454357,706539,OZLPiKYvsI,1995-08-08
328900.5499544747,701612,sIMeRFKAjA,2005-01-11
115883.97280936563,692140,mgmoFMIdRM,1995-03-24
216723.44740234799,6257,LNOfVofHfk,2009-02-26
446116.6494834415,712272,AkqpPbmyBi,2015-01-12
6529.806550191397,359759,zQnMfNloBK,1999-01-25
664322.3631685826,466701,ewiuIfjIEB,1998-04-15
127759.86246348853,573920,KGlGLHmcbd,1999-03-03
21368.888390632135,31022,cpdWRCkASD,2018-04-13
395111.4822458924,717698,gIQfrwcveO,2010-11-11
539268.8667725504,22275,TJvKiAfteC,2012-01-17
506076.3813424339,829192,JnezFfROQA,2014-12-29
2225.518735529672,317040,cJpmZiiwhm,2019-11-14
1853.903681333413,450130,fFrcVjVApo,1997-11-24
31923.967715705385,413690,gWwhRADnKp,2004-01-26
164316.44261009447,361887,NStcDwazxe,2012-08-20
106337.42523701783,134560,oDZLNWBUye,2012-08-29
66524.35666949017,528047,DdhCvrgLwK,1999-03-21
391037.9801636482,637391,qnLksDZhiA,1999-02-17
189698.75185096098,900508,gcZDOqrPQk,1995-06-07
157072.89458402226,828518,BvKmSWcCmx,2011-09-11
835095.2094561564,675219,rhxzIGhVuF,2014-03-21
61142.35280601079,244395,NILmYLctoL,1998-11-28
56364.8417126064,243417,keEDtxWxdM,2019-06-29
10968.248242980813,633973,pZKuKfpcsi,2011-07-22
125881.59427751917,971674,TLnNhCJuXk,2013-08-22
474623.97020991304,995180,BmiucVlAqS,2018-08-12
237863.71471820938,157542,HVEBPWcIUk,2008-05-21
22764.125729358264,496574,dwgRvCmubN,1995-12-12
312415.22637444106,234509,jRDUDMasKx,2005-07-13
346814.7107520296,618502,igdVlmEylK,2004-02-18
655998.5709554183,732993,XhiGCNTUtp,2004-04-02
485306.6461096437,973139,ijcuaAvnhP,2018-05-13
3136.986804663399,713814,RuijDMSBOo,2011-10-12
100255.05276871425,772122,NkCmyZamgv,2007-09-15
259843.466049002,760245,evnWlNEmhe,2013-08-14
208779.49387980596,786646,nJxZznvLiF,2012-11-07
58048.673599837006,586896,HzFJUUQjav,2014-12-28
72421.86287072823,273923,GmEGCNMRTu,1997-07-18
83533.27505945039,123321,wuoAJNDvwA,2010-10-06
62084.165722580816,597384,iQHFXIYXNB,2018-04-20
437590.8695502886,308321,HMQUCJtrkc,2013-09-26
832684.6095159765,127924,jwreLVCfvs,2018-05-19
286617.6800174041,755969,ZwaMgfoAhL,1996-05-04
70694.97923138468,845410,dPGmZOShFd,1995-09-25
274240.088080343,883077,YMTWygMzTS,1999-10-12
202892.90553702688,88825,XxFUWYiEIk,2018-02-16
171287.5610618585,498575,nXjRZWZuSu,2013-09-18
79238.28244099017,401759,lWqAaYjPcu,2003-09-20
246807.83046475518,328209,vQexvKZmuL,2018-03-10
88429.2919427271,472927,UtTFuajOee,2007-01-14
234324.4506161645,233102,pYagAHdpbN,2007-01-30
631190.6782339024,113280,hxpOAjOBKI,2009-12-05
23625.568472372834,822116,dVlnVoIDqs,2011-03-06
145875.00782691044,519969,NwuphGIqTF,2018-05-07
346227.2168623425,340734,LQqAeLUWYo,1995-07-29
213774.36722471865,854509,URGJAEFjHW,1996-08-14
454581.73943938693,833977,bnXlItxArt,2015-02-18
216742.4707200643,598098,aEbkmnqFkO,2017-07-20
203306.8003767526,630183,iKjAoTeUDq,2013-10-03
125370.83295790512,811180,WSIsYLwXay,2014-10-31
345391.7191462033,480848,OLUEXFBinR,2005-02-26
621341.3530868316,507281,xHpjGuOQig,2011-12-20
391886.5735774445,170062,VdaeEizYgt,2001-03-15
785958.5437208763,917139,EMGPvUEocO,1998-01-25
505428.33367706405,975577,XPdKOpISXH,2006-06-10
45576.86530424227,288525,QUfXmSRxcq,2015-09-15
301524.38957553654,8299,yXktYEjrWD,2014-05-14
18269.917150976707,917170,KhOidCpImr,2001-05-27
13864.858575734772,656799,EpwuksYGhN,2014-04-11
180186.87373130347,270141,YiecRlPqqI,2014-11-08
133752.8258917892,917251,AcgPwBhPgP,2008-03-10
230197.75287354484,722306,LxBTCcLpQn,2008-04-27
359524.76023064717,721244,cTJaItnSav,2016-04-28
25449.666874958526,811081,jGlOWxjRNM,2006-11-26
169281.36802698128,836930,LeqWwBsGDv,2004-03-08
26617.42647651319,343406,kzyACsQoxv,2016-08-29
66675.66861839224,35156,gbMmoxpcLC,2005-12-01
39870.05652157124,792772,kCyZKhhLiJ,2003-10-05
182521.77905876806,130490,IgKTXGfwYw,2020-03-14
741922.4611486165,11235,TMBDOItPNA,2014-05-06
109900.2891849254,462295,SuwHRqTVGf,2000-08-26
166300.86794041126,547850,pTKJTsKMeY,2001-06-13
138333.4200592337,874502,LUCeVXmbdg,2002-01-02
274036.698110813,909084,DKGkvByLZV,2013-04-14
183474.92987192128,6377,xrJnbzlPiR,2004-11-03
885926.3141587817,972936,YkJqaLNkwG,2007-03-23
232626.22403769344,468642,HbeCFalRtf,1998-06-06
151233.32300975538,429115,ZbISUKSqxD,2010-06-24
85.75189398787397,439026,aahmgOoper,2003-09-10
429632.1599565491,434299,OefWnseUhZ,1995-06-29
92914.33255596629,691972,kpXkLadJux,2010-10-16
318028.1007401898,206335,yrksOigVYE,1998-06-21
667730.144058586,72379,FhacDNFcaF,1997-04-11
582456.4752944363,964033,WyQBUciDVW,2000-01-19
48681.77099264768,143322,qJjqTxWAiY,2013-08-05
683844.8918348468,722903,qrWsHolnZt,1998-04-02
49681.36806584826,747132,FqdjabdTMo,2013-01-01
36999.49705887843,132276,LUFVIBeCgP,2009-09-02
298255.4261673485,94350,wZJTKixLIS,2004-12-06
491692.8023321788,643433,UrNjlWEFrg,2019-07-15
203816.83143201817,441278,ezSvQrwBuY,2008-06-09
657201.3131364274,92193,gXAdnXNGHT,2020-04-01
400.94590684198545,693318,yfRTMUiFXG,2007-04-16
632942.4570413393,871155,gMcSpJUBnQ,2014-07-30
44351.919787927945,231868,cJLKEfiIvV,2010-08-22
48790.687984476346,109843,WmvGlaFHmy,2010-08-09
180075.91179041346,828637,bikEqRIQPD,2001-02-11
149033.4360397821,328911,dukoEXAKUX,2014-02-07
191006.889732551,648703,NbdRzawVNG,2007-03-17
15282.975950085622,550884,WMKAFCKeBg,2009-02-17
151275.77766510515,114972,rQlzPOoVKk,2003-11-14
352830.4688811654,552846,FpAlHchOzE,2012-07-24
236333.09592678578,229547,ZNWfxCJpaE,2008-10-18
95663.8247142037,238776,OXdJSQKEUA,2008-08-27
314526.7335140258,946884,ofIcgxgmTk,2000-07-20
368606.01423804497,865015,ehgHkGQvTk,2008-07-30
675316.2032243733,478944,PgGbxAvWGV,2020-07-27
387197.02484935895,823536,VwiOANOzQC,2018-11-28
172585.6975233413,134493,ToLUBQIrwT,2015-12-04
627683.509264422,771630,UYnnvlYUwH,2018-09-06
123312.27009715282,272376,BMtkmmZoqt,2020-11-12
328923.1408677121,349657,LXzpqPKsmb,2002-11-16
125349.3246852804,431808,EmexNhQdIL,2010-09-18
64131.1156352445,557662,eJqGZxzlmU,2012-04-27
68201.64692473836,379450,IabKMrdCMc,2006-07-29
211222.46144950986,977144,mzfLvEutPR,2014-12-31
161271.61952221216,90696,HgbSQCYLlC,2020-01-28
1427.8058344455962,561377,wSeEnuIrCl,2015-03-08
95529.67279976058,399981,MjvzEidedY,2000-01-13
148915.7283831405,908861,LdDqXrYTDW,2001-08-08
711002.83540283,215339,oOyWqFCUAO,2011-08-25
374216.03871527687,680238,DBMUKZpcMp,2016-04-10
119297.98262997027,39913,cVHldbMpsY,2013-08-21
54080.400656968995,791860,wMiJUXGdhp,2010-07-13
367823.8761850999,952362,GPRpPwCJRw,2000-11-24
741586.0390956722,833428,GmWcvTeaRX,1995-02-04
164469.63087817768,413993,hfnZaPVGvx,2009-02-12
502154.0404907753,949891,aLRQWQJHSD,1996-03-01
359870.09330620244,605124,jvGTibHEUC,2004-07-06
134633.39756272553,485232,oukZVqFDJp,1996-04-01
234469.77749984717,359976,JiOTahVazM,2011-02-28
420261.99633410334,50615,UTSIUmrJys,2010-08-16
72650.2804712022,669966,twEzfvuyDZ,2013-07-10
308880.34644831787,615466,gOERuFnIFA,2018-04-26
25223.842942584317,34031,BJXgKXVFoB,2005-01-07
296926.8569580744,355761,ZwVtaSUewQ,2010-01-06
485887.7779113061,127918,QfcJeTtNEM,2004-08-17
330284.62743587326,41125,gwbyCpezTc,2019-04-12
77945.05636104186,271156,nLhcjxCBBr,2011-02-25
590141.4857047837,388450,GXzPNdfPOT,2001-03-15
376958.4105606518,262441,SmUKveLfgO,2007-09-09
426171.4877703551,27371,rLEvWmeVqx,2012-08-24
11424.924750473194,50583,MdHjupcvFj,1996-04-30
95881.61788994535,557695,xquAprgaUD,2005-03-10
256.82643802870894,727357,FuicShfMaV,2016-08-13
72269.4711069623,993773,vPfeuNgUko,2011-06-02
106017.5152282118,511305,uZHMzQiIjO,2011-07-25
209585.7884483716,140798,qvJZxLdXmn,2020-08-20
408772.4186734321,499067,zeohaGRbRJ,1999-12-16
8442.194325423205,999459,bpYqQpCbbf,2011-10-30
14743.267774421372,106555,HuSQNWuOEn,1997-06-22
32319.02179538051,578759,zZNTmuyHYS,1999-11-17
268993.150139686,197526,xGqdCSTNSY,2009-08-01
514125.9317992668,53971,KoMbUxlCDb,2003-01-04
24579.695432155757,195837,WmsDjclYOv,2010-12-11
116511.54975601182,96671,NfznMrBgXP,1997-02-20
122513.4889827902,331987,UFAHCXQyqu,2013-08-16
286539.78211562324,918971,ACLjsitOMO,2001-02-17
10707.899455004937,73848,NwSULjwgMN,2006-05-17
391439.05442147196,762849,ofpMLCgBQT,2002-07-09
11988.209713124192,268453,RCiPfSFedv,2014-10-31
803529.0028264357,803863,OmjicGqdfY,1995-10-25
60272.684267586475,519021,zKqjCsJWrr,2013-12-05
316773.3097415915,737331,tAKaSfWfJc,2002-01-06
72516.60494088462,414073,cKqOylldxN,2006-01-05
571243.2109564489,395983,WNoHznKvgn,1998-03-01
110083.60333166081,845874,RmFBKocIVx,2005-12-10
564020.4703089576,865295,PUAxyYgaQT,2003-06-30
39305.20677457542,147135,DokJMUjrSg,2013-09-09
222680.62750961745,18012,AQgHIJhamb,2005-01-07
45620.62052710119,472876,rSCnzidVQy,2020-10-31
83670.75187547102,273301,MllKxrBVjb,2009-11-25
12935.371051827098,641380,LkYfzUnbGX,2006-04-13
597011.1139900776,320319,TWhXmxULDg,1996-02-20
239894.18449483192,818136,KMPdoCPVAv,2007-10-19
382098.09523052204,297786,pCjEgYpudk,2007-01-12
269814.81157694646,231196,KtqUqVoSgv,2011-11-08
171937.00088900625,780118,gWGluUOMXE,2013-06-25
91098.8502502974,142659,DSUIoEvjOw,2004-12-27
142199.95674881147,380954,FhfMvUsHoF,2004-03-10
2385.8899632739517,673884,XdcgeDWiBb,2011-04-09
26928.20211459474,829530,PnXThxZxrR,1997-09-09
235765.9838836366,440997,UMjleiDIzi,2016-12-06
192026.11725084414,960128,QJlGrjxdVJ,1997-09-13
162280.82564736722,420650,MHqvMrEPzf,2018-03-19
61452.441350847854,302374,fdcVCefZLe,2004-01-06
33746.190071998804,134498,MKtDhuOgbg,2003-05-23
349304.2584943984,540472,JyPXslbhck,2019-01-01
728262.1405929783,360640,oiEawXIbjl,2005-06-23
308002.21911858575,550563,VAiFaPbQNu,2006-12-25
203934.45375683103,145990,QOjZfkvTZa,2000-09-23
102796.72886941466,78116,idBSOLqpBq,2010-06-04
551782.1213536788,177297,BhjjneBprS,2009-01-22
75566.53414253592,957919,NBcXHbRWpz,2010-09-28
116935.46018304327,405973,NLRkvztXGJ,1998-12-23
39538.929190449395,596860,SjKFNplbny,2005-06-10
78213.37325768851,727750,MqQXyrFEVK,2007-12-22
160115.79822987053,13362,UknwsrzbhK,2018-04-20
775843.666347823,178018,vLjfFIpAfq,2019-05-30
1147.2153759646976,389958,YFfsddgDpu,2014-07-25
169439.40524831362,86918,bMNXAyglmM,2017-06-03
403471.1102323236,281890,AijFwNGkhS,2015-03-26
99619.35693388806,643629,kqREtBwYPH,2005-02-28
98473.13059341423,742721,rCtedApfLa,2012-08-21
